transaction_id,amount,transaction_type,sender_bank,receiver_bank,location,timestamp,hour,day_of_week,is_night,device_score,velocity,is_new_device,is_round_amount,location_change,is_fraud,amount_log,amount_anomaly,hour_sin,hour_cos,risk_score
TXN670540799,50.0,P2M,SBI,SBI,Chennai,2024-08-08T11:49:08,11,3,0,37.467579753001885,2,0,0,0,0,3.9318256327243257,0.5048967525062706,0.258819045102521,-0.9659258262890682,19.987031901200755
TXN527840584,50.0,P2P,ICICI,Kotak,Lucknow,2024-08-19T20:15:37,20,0,0,25.425866437949225,1,0,0,0,0,3.9318256327243257,0.5048967525062706,-0.8660254037844386,0.5000000000000001,12.67034657517969
TXN728062734,50.0,Collect,PNB,PNB,Hyderabad,2024-08-05T10:35:28,10,0,0,43.81672423242903,1,0,0,0,0,3.9318256327243257,0.5048967525062706,0.49999999999999994,-0.8660254037844387,20.026689692971612
TXN849876519,101.81,P2M,PNB,ICICI,Delhi,2024-12-08T18:49:59,18,6,0,17.70044095279849,3,0,0,0,0,4.632882624554627,0.497825781836473,-1.0,-1.8369701987210297e-16,14.580176381119397
TXN371592550,7919.3,P2P,HDFC,ICICI,Kolkata,2024-11-30T14:02:46,14,5,0,13.682242514755576,1,0,0,0,0,8.977184362878967,0.5690964822329397,-0.4999999999999997,-0.8660254037844388,7.97289700590223
TXN384192496,899.25,P2M,HDFC,ICICI,Pune,2024-07-07T20:29:33,20,6,0,20.934206418787113,3,0,0,0,0,6.802672502528985,0.3889920653546467,-0.8660254037844386,0.5000000000000001,15.873682567514846
TXN675175124,5993.58,Auto-Pay,SBI,Axis,Jaipur,2024-03-22T11:33:06,11,4,0,23.798320764525535,1,0,0,0,0,8.698611006625427,0.30627637726782314,0.258819045102521,-0.9659258262890682,12.019328305810214
TXN367986226,794.5,P2P,HDFC,Kotak,Bangalore,2024-12-11T13:39:06,13,2,0,23.47098728280421,2,0,0,0,0,6.678970847777841,0.40328822782639545,-0.2588190451025208,-0.9659258262890683,14.388394913121685
TXN416948155,1099.13,P2P,BOB,PNB,Bangalore,2024-06-23T16:22:06,16,6,0,44.07816768180473,3,0,0,0,0,7.003183633621723,0.3617126672176239,-0.8660254037844384,-0.5000000000000004,25.131267072721894
TXN529248872,9799.96,QR,ICICI,Kotak,Pune,2024-08-02T17:25:47,17,4,0,23.18937726791623,2,0,0,0,0,9.19023561904465,0.8257668489548392,-0.9659258262890683,-0.25881904510252063,14.275750907166493
TXN664144298,7349.55,Auto-Pay,HDFC,Axis,Kolkata,2024-10-12T10:31:28,10,5,0,41.130539049312546,2,0,0,0,0,8.902530419339236,0.4913376414856478,0.49999999999999994,-0.8660254037844387,21.45221561972502
TXN811556816,450.8,P2M,Axis,BOB,Pune,2024-03-15T15:43:39,15,4,0,27.55514949712819,3,0,0,0,0,6.113239604033903,0.45019601819909266,-0.7071067811865471,-0.7071067811865479,18.522059798851277
TXN862053950,22587.83,P2M,BOB,BOB,Ahmedabad,2024-12-06T18:21:10,18,4,0,42.032079069532564,3,0,0,0,0,10.025210815292068,2.5710409987171445,-1.0,-1.8369701987210297e-16,24.312831627813026
TXN888662177,241.54,Collect,SBI,PNB,Pune,2024-11-05T16:14:47,16,1,0,30.933549594650472,2,0,0,0,0,5.491166645228645,0.4787555882118673,-0.8660254037844384,-0.5000000000000004,17.37341983786019
TXN319417772,50.0,P2P,PNB,HDFC,Jaipur,2024-02-12T09:45:58,9,0,0,34.3210480032548,3,0,0,1,0,3.9318256327243257,0.5048967525062706,0.7071067811865476,-0.7071067811865475,31.22841920130192
TXN440957879,5461.46,P2M,Kotak,ICICI,Ahmedabad,2024-12-21T16:22:55,16,5,0,43.64822812519842,3,1,0,0,0,8.605654516722572,0.23365323670011973,-0.8660254037844384,-0.5000000000000004,44.959291250079374
TXN752628559,730.21,P2P,PNB,PNB,Delhi,2024-03-28T11:53:13,11,3,0,20.30028208960593,1,0,0,0,0,6.594700696195219,0.41206245489378185,0.258819045102521,-0.9659258262890682,10.620112835842372
TXN478047439,7748.5,P2M,PNB,PNB,Mumbai,2024-04-09T11:59:18,11,1,0,36.363540411721274,2,0,0,0,0,8.955383604137106,0.5457858898685036,0.258819045102521,-0.9659258262890682,19.54541616468851
TXN189493502,1698.12,P2M,ICICI,HDFC,Lucknow,2024-10-18T20:10:52,20,4,0,35.820225765886626,3,0,0,0,0,7.437865748959991,0.27996318407726334,-0.8660254037844386,0.5000000000000001,21.828090306354653
TXN522519089,120.71,P2P,Kotak,Axis,Lucknow,2024-08-02T19:01:42,19,4,0,35.583776105507596,3,0,0,0,0,4.8016411658864655,0.49524633104204774,-0.9659258262890684,0.2588190451025203,21.73351044220304
TXN735813247,381.77,P2M,Axis,ICICI,Pune,2024-05-10T11:30:58,11,4,0,33.49054088376615,2,0,0,0,0,5.947434286601761,0.45961715514825563,0.258819045102521,-0.9659258262890682,18.39621635350646
TXN550560917,1417.57,P2P,HDFC,Axis,Lucknow,2024-08-07T15:58:27,15,2,0,30.579555906319843,1,0,0,1,0,7.257404600934052,0.3182523333035078,-0.7071067811865471,-0.7071067811865479,24.731822362527936
TXN994493414,50.0,P2M,Kotak,HDFC,Pune,2024-04-24T15:50:53,15,2,0,22.301107446358834,3,0,0,0,0,3.9318256327243257,0.5048967525062706,-0.7071067811865471,-0.7071067811865479,16.420442978543534
TXN957525537,754.96,P2P,BOB,PNB,Chennai,2024-11-29T15:42:30,15,4,0,22.030955401081286,3,0,0,0,0,6.627988464726837,0.4086846026629868,-0.7071067811865471,-0.7071067811865479,16.312382160432513
TXN884318991,367.57,QR,SBI,PNB,Mumbai,2024-03-19T14:36:54,14,1,0,32.07054925145451,1,0,0,0,0,5.909630652883846,0.46155515521602486,-0.4999999999999997,-0.8660254037844388,15.328219700581805
TXN347615376,535.58,Collect,PNB,PNB,Ahmedabad,2024-04-12T13:01:07,13,4,0,32.0930319839124,2,0,0,0,0,6.285215665586144,0.43862533892124206,-0.2588190451025208,-0.9659258262890683,17.83721279356496
TXN989061800,50.0,P2P,Axis,HDFC,Lucknow,2024-10-07T17:13:56,17,0,0,35.66412540661548,3,0,0,0,0,3.9318256327243257,0.5048967525062706,-0.9659258262890683,-0.25881904510252063,21.765650162646196
TXN227581991,544.85,P2P,PNB,ICICI,Chennai,2024-11-27T10:21:20,10,2,0,29.98045898473218,3,0,0,0,0,6.302344212726279,0.43736017972207153,0.49999999999999994,-0.8660254037844387,19.492183593892875
TXN892787102,2109.0,QR,SBI,HDFC,Lucknow,2024-03-17T11:25:24,11,6,0,42.121337120998206,2,0,0,0,0,7.6544432264701125,0.2238867426797252,0.258819045102521,-0.9659258262890682,21.848534848399282
TXN449939309,2166.74,Auto-Pay,SBI,SBI,Lucknow,2024-08-25T18:25:13,18,6,0,36.858774092750636,3,1,0,0,0,7.681440429168553,0.2160064522633169,-1.0,-1.8369701987210297e-16,42.24350963710025
TXN143586949,9129.68,P2M,SBI,Axis,Lucknow,2024-10-21T11:58:24,11,0,0,40.43621288661721,2,0,0,0,0,9.119395450552666,0.7342877866010089,0.258819045102521,-0.9659258262890682,21.174485154646884
TXN445809323,119.06,QR,ICICI,ICICI,Jaipur,2024-11-30T12:44:13,12,5,0,18.530152595348305,2,0,0,0,0,4.787991617823697,0.4954715211907674,1.2246467991473532e-16,-1.0,12.412061038139322
TXN190904918,462.54,P2P,Axis,HDFC,Pune,2024-01-25T13:27:17,13,3,0,42.88538650491933,2,0,0,0,0,6.138892681174414,0.44859375617123276,-0.2588190451025208,-0.9659258262890683,22.154154601967733
TXN783007734,402.68,QR,ICICI,SBI,Ahmedabad,2024-09-12T11:55:03,11,3,0,44.08825726802163,2,0,0,0,0,6.000622484892748,0.45676338180902637,0.258819045102521,-0.9659258262890682,22.63530290720865
TXN972333144,195.85,QR,Axis,SBI,Mumbai,2024-11-26T14:23:50,14,1,0,10.843587736325635,3,0,0,1,0,5.282442017389746,0.484991308148232,-0.4999999999999997,-0.8660254037844388,21.837435094530253
TXN782707267,463.12,QR,HDFC,ICICI,Bangalore,2024-10-29T11:44:23,11,1,0,34.2881955563485,2,0,0,0,0,6.140143139479345,0.4485145984219859,0.258819045102521,-0.9659258262890682,18.7152782225394
TXN448604270,1193.39,P2P,SBI,SBI,Hyderabad,2024-10-15T17:53:11,17,1,0,38.53930244628664,1,0,0,0,0,7.085390873785378,0.3488481681762203,-0.9659258262890683,-0.25881904510252063,17.915720978514656
TXN466388460,149.66,P2P,PNB,Kotak,Ahmedabad,2024-05-11T11:25:03,11,5,0,14.234991862922325,1,0,0,0,0,5.015025642397549,0.49129526752360264,0.258819045102521,-0.9659258262890682,8.193996745168931
TXN833010682,1752.03,P2M,Kotak,Axis,Lucknow,2024-03-20T17:41:28,17,2,0,42.306058395614976,3,0,0,0,0,7.46910099829448,0.2726056077636407,-0.9659258262890683,-0.25881904510252063,24.42242335824599
TXN882946489,8290.05,QR,HDFC,SBI,Kolkata,2024-08-04T14:35:07,14,6,0,11.553615042242127,1,0,0,0,0,9.022931898733663,0.6196960262558595,-0.4999999999999997,-0.8660254037844388,7.121446016896851
TXN771179724,950.08,P2M,BOB,Kotak,Lucknow,2024-07-01T17:50:09,17,0,0,17.83454770935186,3,0,0,0,0,6.857598180984202,0.38205484398530076,-0.9659258262890683,-0.25881904510252063,14.633819083740743
TXN982915091,154.45,P2M,BOB,SBI,Ahmedabad,2024-07-12T10:44:19,10,4,0,31.732350397683188,3,0,0,0,0,5.046324136504762,0.49064153369792557,0.49999999999999994,-0.8660254037844387,20.192940159073274
TXN247770392,804.18,P2M,Kotak,BOB,Pune,2024-07-28T11:48:33,11,6,0,31.178133148918842,3,0,0,0,0,6.691065854907726,0.4019671122872401,0.258819045102521,-0.9659258262890682,19.97125325956754
TXN188296634,1231.59,P2P,HDFC,ICICI,Kolkata,2024-11-02T14:15:31,14,5,0,31.670937540405006,2,0,0,0,0,7.116872925563219,0.3436346750361649,-0.4999999999999997,-0.8660254037844388,17.668375016162003
TXN936683215,792.9,Auto-Pay,SBI,Kotak,Kolkata,2024-02-13T15:41:35,15,1,0,38.049588381801954,1,0,0,0,0,6.676957508731068,0.4035065940312145,-0.7071067811865471,-0.7071067811865479,17.719835352720782
TXN141131535,168.61,P2M,Kotak,Kotak,Lucknow,2024-07-09T19:15:21,19,1,0,32.9693340482324,1,0,0,0,0,5.133501683883748,0.4887089927852767,-0.9659258262890684,0.2588190451025203,15.68773361929296
TXN661016603,989.73,P2P,HDFC,BOB,Mumbai,2024-12-20T18:34:10,18,4,0,12.546597605389623,1,0,0,0,0,6.8984420451395625,0.3766434564721281,-1.0,-1.8369701987210297e-16,7.51863904215585
TXN741386599,251.96,P2M,SBI,BOB,Kolkata,2024-10-18T14:49:22,14,4,0,14.579543643509108,3,0,0,0,0,5.533231373461162,0.4773334783029831,-0.4999999999999997,-0.8660254037844388,13.331817457403645
TXN582872834,35000.0,P2P,Axis,SBI,Chennai,2024-06-16T22:26:21,22,6,1,94.23868028940416,14,0,1,1,1,10.463131911491967,4.2650400340103705,-0.5000000000000004,0.8660254037844384,97.69547211576167
TXN756041267,282.79,P2P,Kotak,BOB,Jaipur,2024-01-29T12:17:30,12,0,0,17.768274813997547,1,0,0,0,0,5.648234528023389,0.4731258344938756,1.2246467991473532e-16,-1.0,9.607309925599019
TXN889288553,135.34,QR,HDFC,SBI,Chennai,2024-12-15T13:55:57,13,6,0,41.55540518504736,2,0,0,1,0,4.915151765934639,0.4932496450567333,-0.2588190451025208,-0.9659258262890683,31.622162074018945
TXN934746205,1277.14,P2P,BOB,HDFC,Bangalore,2024-12-16T15:41:50,15,0,0,25.01377778547157,3,0,0,0,0,7.153161175103621,0.33741806214272185,-0.7071067811865471,-0.7071067811865479,17.50551111418863
TXN129940001,2284.51,P2P,PNB,ICICI,Bangalore,2024-10-18T08:25:27,8,4,0,12.000850155858531,3,1,0,0,0,7.734344473172421,0.1999333347998529,0.8660254037844387,-0.4999999999999998,32.30034006234341
TXN492550440,8749.87,QR,SBI,ICICI,Jaipur,2024-09-25T12:11:38,12,2,0,27.138819298344508,2,0,0,0,0,9.076908402980395,0.6824517439433012,1.2246467991473532e-16,-1.0,15.855527719337804
TXN368704790,609.48,QR,HDFC,HDFC,Hyderabad,2024-11-04T19:25:46,19,0,0,34.317602268087256,2,0,0,0,0,6.4142455329813775,0.42853954983616105,-0.9659258262890684,0.2588190451025203,18.7270409072349
TXN546166987,8189.6,Collect,BOB,ICICI,Mumbai,2024-11-01T12:13:30,12,4,0,15.34174577475806,1,0,0,0,0,9.010742434236986,0.6059867229595621,1.2246467991473532e-16,-1.0,8.636698309903224
TXN785514034,375.23,P2P,BOB,HDFC,Pune,2024-10-15T12:33:31,12,1,0,27.355653523351744,1,0,0,0,0,5.930200658504068,0.46050972701045356,1.2246467991473532e-16,-1.0,13.442261409340698
TXN663981193,2425.04,P2P,HDFC,BOB,Hyderabad,2024-10-13T19:00:46,19,6,0,14.952723622720743,3,0,0,0,0,7.7940155774142355,0.18075395807283767,-0.9659258262890684,0.2588190451025203,13.481089449088298
TXN467263296,1463.57,QR,Kotak,PNB,Mumbai,2024-12-28T12:22:20,12,5,0,29.78449225015315,1,0,0,0,0,7.289316963008742,0.31197430491495937,1.2246467991473532e-16,-1.0,14.41379690006126
TXN900354022,9694.51,Auto-Pay,BOB,HDFC,Jaipur,2024-04-29T13:55:37,13,0,0,19.767979765294925,3,0,0,0,0,9.179418170728463,0.8113751512684823,-0.2588190451025208,-0.9659258262890683,15.40719190611797
TXN732273640,1238.99,QR,PNB,BOB,Pune,2024-03-04T23:29:09,23,0,1,91.89395456752422,12,1,0,1,1,7.122858594050435,0.3426247313388766,-0.25881904510252157,0.9659258262890681,111.75758182700969
TXN667018203,50.0,P2P,PNB,ICICI,Lucknow,2024-03-29T09:19:43,9,4,0,15.152947604368094,3,0,0,0,0,3.9318256327243257,0.5048967525062706,0.7071067811865476,-0.7071067811865475,13.561179041747238
TXN734262795,449.92,Auto-Pay,SBI,Axis,Jaipur,2024-09-03T17:28:43,17,1,0,13.758797547660741,2,0,0,0,0,6.111289940176331,0.45031611961174317,-0.9659258262890683,-0.25881904510252063,10.503519019064296
TXN369415217,6993.35,P2P,ICICI,BOB,Hyderabad,2024-09-29T09:40:56,9,6,0,42.7065875586321,3,0,0,0,0,8.852857959265126,0.44272386513780154,0.7071067811865476,-0.7071067811865475,24.58263502345284
TXN453071675,329.32,P2P,SBI,Kotak,Ahmedabad,2024-11-19T15:26:08,15,1,0,37.72287974133203,2,0,0,1,0,5.800061881577835,0.46677547229998084,-0.7071067811865471,-0.7071067811865479,30.08915189653281
TXN186717391,419.13,QR,BOB,ICICI,Lucknow,2024-01-15T19:02:21,19,0,0,21.363003202819094,1,0,0,0,0,6.040564187194326,0.45451830426573026,-0.9659258262890684,0.2588190451025203,11.045201281127637
TXN539613349,265.1,P2P,PNB,BOB,Ahmedabad,2024-03-11T16:39:24,16,0,0,15.883410671831346,1,0,0,0,0,5.583872177983643,0.4755401458459065,-0.8660254037844384,-0.5000000000000004,8.853364268732538
TXN450707328,179.59,QR,SBI,BOB,Kolkata,2024-11-14T08:40:11,8,3,0,29.2418685510911,3,0,0,0,0,5.1962292684642515,0.4872104547047058,0.8660254037844387,-0.4999999999999998,19.196747420436438
TXN556241221,1632.35,QR,Kotak,BOB,Hyderabad,2024-10-04T09:58:20,9,4,0,42.61724424835832,3,0,0,0,0,7.398388399460179,0.2889393998841074,0.7071067811865476,-0.7071067811865475,24.54689769934333
TXN730232316,114.44,P2P,PNB,HDFC,Lucknow,2024-12-29T14:09:07,14,6,0,32.23583341110516,3,0,0,0,0,4.7487509144656155,0.49610205360718246,-0.4999999999999997,-0.8660254037844388,20.394333364442065
TXN414353153,8468.28,P2M,BOB,SBI,Delhi,2024-01-27T11:40:18,11,5,0,10.718319719910454,3,0,0,0,0,9.044200778129706,0.6440206566839244,0.258819045102521,-0.9659258262890682,11.787327887964182
TXN919940975,110.08,P2P,Kotak,Axis,Lucknow,2024-03-28T16:29:38,16,3,0,18.280306543817563,3,0,0,0,0,4.7102506624385985,0.4966971015153145,-0.8660254037844384,-0.5000000000000004,14.812122617527026
TXN236389233,73.52,Auto-Pay,BOB,Kotak,Delhi,2024-11-26T17:02:40,17,1,0,20.14371557012717,3,0,0,0,0,4.311067545733388,0.5016867692954303,-0.9659258262890683,-0.25881904510252063,15.557486228050868
TXN834844370,3986.95,P2P,Kotak,Axis,Mumbai,2024-04-28T15:33:30,15,6,0,22.927234675629766,1,0,0,0,0,8.291032593390295,0.032413766282761956,-0.7071067811865471,-0.7071067811865479,11.670893870251907
TXN435347709,60.08,P2P,BOB,BOB,Lucknow,2024-04-04T14:45:55,14,3,0,25.33053116903284,3,0,0,0,0,4.1121844803504315,0.5035210454159105,-0.4999999999999997,-0.8660254037844388,17.632212467613137
TXN744372371,277.67,Auto-Pay,SBI,HDFC,Delhi,2024-01-10T17:38:17,17,2,0,29.269085521699843,1,0,0,0,0,5.630028286067539,0.4738246063492966,-0.9659258262890683,-0.25881904510252063,14.207634208679938
TXN758378304,4353.95,QR,PNB,Axis,Jaipur,2024-10-01T14:08:32,14,1,0,20.21583752932223,3,0,0,0,0,8.379068408164438,0.08250151451313699,-0.4999999999999997,-0.8660254037844388,15.586335011728892
TXN224769311,5906.24,P2M,HDFC,PNB,Jaipur,2024-10-28T14:41:59,14,0,0,42.01147072135048,1,0,0,0,0,8.68393399624317,0.2943563120622619,-0.4999999999999997,-0.8660254037844388,19.30458828854019
TXN640405145,300.46,P2M,Kotak,PNB,Delhi,2024-05-02T20:37:10,20,3,0,34.64493837386594,2,0,0,0,0,5.708637337382383,0.4707142527194049,-0.8660254037844386,0.5000000000000001,18.85797534954638
TXN646750337,101.85,P2M,PNB,SBI,Lucknow,2024-06-13T12:50:01,12,3,0,26.852395710556646,2,0,0,0,0,4.633271616098966,0.49782032268135257,1.2246467991473532e-16,-1.0,15.740958284222659
TXN131829211,552.93,P2P,Axis,Kotak,Chennai,2024-04-06T12:34:20,12,5,0,34.53108826798849,3,0,0,0,0,6.317038324973358,0.43625743038773523,1.2246467991473532e-16,-1.0,21.312435307195393
TXN864639830,973.92,P2P,Kotak,ICICI,Delhi,2024-07-20T20:41:07,20,5,0,30.482832511005054,1,0,0,0,0,6.882355416349405,0.37880118753349656,-0.8660254037844386,0.5000000000000001,14.693133004402021
TXN718058913,903.46,QR,HDFC,ICICI,Bangalore,2024-02-25T11:58:53,11,6,0,39.106605767111176,3,0,0,0,0,6.807338080529664,0.3884174892782165,0.258819045102521,-0.9659258262890682,23.142642306844472
TXN324220538,1232.71,P2M,BOB,Kotak,Bangalore,2024-12-07T20:36:13,20,5,0,12.36311309606074,1,0,0,0,0,7.117781168742874,0.3434818186927915,-0.8660254037844386,0.5000000000000001,7.445245238424296
TXN941591896,3538.28,Collect,PNB,PNB,Chennai,2024-01-06T14:39:05,14,5,0,33.32760710872802,2,0,0,0,0,8.171678595610794,0.028820211914846617,-0.4999999999999997,-0.8660254037844388,18.331042843491208
TXN896507205,2810.22,P2M,HDFC,BOB,Mumbai,2024-06-13T19:44:31,19,3,0,24.504239948468623,3,0,0,0,0,7.94137383180707,0.12818502384020591,-0.9659258262890684,0.2588190451025203,17.30169597938745
TXN170131352,637.16,P2P,HDFC,ICICI,Delhi,2024-08-08T18:49:04,18,3,0,39.70577147138887,2,0,0,1,0,6.458589035602874,0.4247618144927911,-1.0,-1.8369701987210297e-16,30.88230858855555
TXN300304471,257.62,QR,Axis,PNB,Jaipur,2024-03-23T08:49:39,8,5,0,25.407927774946774,2,0,0,0,0,5.555359802867706,0.47656100785343564,0.8660254037844387,-0.4999999999999998,15.16317110997871
TXN194020782,35000.0,QR,SBI,PNB,Kolkata,2024-04-04T18:14:00,18,3,0,66.152361905547,4,1,1,1,1,10.463131911491967,4.2650400340103705,-1.0,-1.8369701987210297e-16,66.4609447622188
TXN949870022,124.85,P2P,ICICI,PNB,Bangalore,2024-05-17T12:08:54,12,4,0,18.514036912321856,1,0,0,0,0,4.835090721581325,0.4946813084870784,1.2246467991473532e-16,-1.0,9.905614764928742
TXN377360086,9462.85,Collect,PNB,SBI,Kolkata,2024-08-01T12:53:37,12,3,0,40.06175208653182,1,0,0,0,0,9.155234555997538,0.7797584543882407,1.2246467991473532e-16,-1.0,18.524700834612727
TXN837026997,118.07,Auto-Pay,HDFC,Axis,Chennai,2024-04-17T11:00:11,11,2,0,41.006363870458124,3,0,0,0,0,4.779711555463083,0.4956066352799992,0.258819045102521,-0.9659258262890682,23.90254554818325
TXN540947764,2980.99,QR,BOB,Axis,Ahmedabad,2024-03-21T12:17:31,12,3,0,26.25161106783035,2,0,0,0,0,8.000346141865004,0.10487852584211017,1.2246467991473532e-16,-1.0,15.50064442713214
TXN890560692,4660.17,P2M,HDFC,PNB,Delhi,2024-11-07T16:57:27,16,3,0,20.580353817969957,3,0,0,0,0,8.447021768567524,0.1242940765379475,-0.8660254037844384,-0.5000000000000004,15.732141527187983
TXN880907836,3901.51,P2P,PNB,SBI,Lucknow,2024-10-22T19:06:08,19,1,0,21.80712572994983,3,0,0,0,0,8.269375214846265,0.020753010945423474,-0.9659258262890684,0.2588190451025203,16.22285029197993
TXN459281362,518.7,QR,Axis,PNB,Pune,2024-10-15T16:53:37,16,1,0,27.072590768112047,1,0,0,0,0,6.253251722014396,0.4409291023820832,-0.8660254037844384,-0.5000000000000004,13.32903630724482
TXN278415911,8767.0,P2M,PNB,BOB,Bangalore,2024-04-01T16:22:32,16,0,0,32.40341798051844,2,0,0,0,0,9.078864009187797,0.6847896271236453,-0.8660254037844384,-0.5000000000000004,17.961367192207376
TXN660119668,2898.25,P2P,HDFC,Kotak,Chennai,2024-04-09T17:36:39,17,1,0,35.53014334317626,2,1,0,0,0,7.972207361836813,0.11617078820881649,-0.9659258262890683,-0.25881904510252063,39.21205733727051
TXN220695810,61.43,P2P,ICICI,BOB,Delhi,2024-02-15T08:00:41,8,3,0,23.234946807032294,3,0,0,0,0,4.134045929073653,0.5033367989305945,0.8660254037844387,-0.4999999999999998,16.793978722812916
TXN248410640,557.03,P2M,Kotak,HDFC,Delhi,2024-12-01T18:51:32,18,6,0,12.596166845800926,2,0,0,1,0,6.324412724376969,0.4356978669878863,-1.0,-1.8369701987210297e-16,20.03846673832037
TXN395753676,212.04,P2P,SBI,Kotak,Chennai,2024-03-31T09:59:54,9,6,0,11.514211077007579,1,0,0,0,0,5.361479941505677,0.482781715113219,0.7071067811865476,-0.7071067811865475,7.105684430803032
TXN985929766,468.13,P2M,SBI,BOB,Kolkata,2024-10-14T20:57:25,20,0,0,27.478319097894367,2,0,0,0,0,6.150879915538542,0.4478308392431461,-0.8660254037844386,0.5000000000000001,15.991327639157747
TXN216539871,6921.75,Collect,SBI,SBI,Jaipur,2024-03-06T12:29:03,12,2,0,40.26239444594734,1,0,0,0,0,8.84256836851364,0.4329519774721479,1.2246467991473532e-16,-1.0,18.60495777837894
TXN562841593,50.0,P2P,Kotak,SBI,Mumbai,2024-10-14T16:33:17,16,0,0,43.44818015068205,1,0,0,0,0,3.9318256327243257,0.5048967525062706,-0.8660254037844384,-0.5000000000000004,19.87927206027282
TXN628403031,3994.88,P2M,ICICI,SBI,Ahmedabad,2024-10-10T20:27:24,20,3,0,24.357187074041747,2,0,0,0,0,8.293019109287505,0.03349604378539653,-0.8660254037844386,0.5000000000000001,14.7428748296167
TXN418274796,576.27,P2P,ICICI,HDFC,Jaipur,2024-11-18T19:28:54,19,0,0,17.830400637614936,3,0,0,0,0,6.3583100946677575,0.433072013374937,-0.9659258262890684,0.2588190451025203,14.632160255045974
TXN442499748,1178.98,P2P,Kotak,Axis,Delhi,2024-01-07T08:34:10,8,6,0,40.233570306395364,1,1,0,0,0,7.073252768163529,0.350814828808372,0.8660254037844387,-0.4999999999999998,38.59342812255815
TXN697549859,1194.23,Auto-Pay,Kotak,PNB,Lucknow,2024-08-07T13:28:57,13,2,0,20.74165796180995,1,0,0,0,0,7.08609391446515,0.3487335259186902,-0.2588190451025208,-0.9659258262890683,10.79666318472398
TXN459331588,50.0,QR,Axis,PNB,Ahmedabad,2024-10-09T17:18:47,17,2,0,29.6260118605396,3,0,0,0,0,3.9318256327243257,0.5048967525062706,-0.9659258262890683,-0.25881904510252063,19.35040474421584
TXN802095567,734.23,P2P,PNB,HDFC,Mumbai,2024-08-03T10:13:01,10,5,0,14.347312507495653,3,0,0,0,0,6.600183375432035,0.4115138098041739,0.49999999999999994,-0.8660254037844387,13.238925002998261
TXN534733966,493.53,P2P,HDFC,HDFC,Pune,2024-02-14T17:49:48,17,2,0,20.201131972282788,3,0,0,0,0,6.203607816563326,0.4443642757416433,-0.9659258262890683,-0.25881904510252063,15.580452788913115
TXN344866894,5509.28,Auto-Pay,BOB,SBI,Mumbai,2024-01-12T14:30:32,14,4,0,14.408085422449641,2,0,0,0,0,8.61437071755275,0.24017965664664975,-0.4999999999999997,-0.8660254037844388,10.763234168979857
TXN116874955,22762.09,P2M,PNB,SBI,Delhi,2024-01-12T13:17:25,13,4,0,31.01655021375959,1,0,0,0,0,10.032895643524222,2.594823807999502,-0.2588190451025208,-0.9659258262890683,14.906620085503837
TXN113942402,724.84,P2P,HDFC,ICICI,Mumbai,2024-04-22T09:29:37,9,0,0,24.305695988433374,3,0,0,0,0,6.587329604861374,0.41279534646870586,0.7071067811865476,-0.7071067811865475,17.22227839537335
TXN301057536,17296.5,QR,Kotak,ICICI,Pune,2024-04-23T10:38:39,10,1,0,44.726531125266455,3,0,0,0,0,9.758317261372966,1.848886217126326,0.49999999999999994,-0.8660254037844387,25.390612450106584
TXN806142659,4854.14,P2P,BOB,SBI,Delhi,2024-11-14T13:29:10,13,3,0,18.329666814840742,2,0,0,0,0,8.487793216560956,0.15076688450591985,-0.2588190451025208,-0.9659258262890683,12.331866725936298
TXN476710495,435.81,Auto-Pay,Kotak,Kotak,Pune,2024-04-30T20:45:36,20,1,0,22.016807670522887,1,0,0,0,0,6.079498317941531,0.45224183658049144,-0.8660254037844386,0.5000000000000001,11.306723068209156
TXN612374832,50.0,Auto-Pay,Kotak,PNB,Pune,2024-01-18T11:54:03,11,3,0,42.77511170048871,2,0,0,0,0,3.9318256327243257,0.5048967525062706,0.258819045102521,-0.9659258262890682,22.110044680195482
TXN226883828,392.51,P2M,ICICI,Axis,Bangalore,2024-05-10T12:27:41,12,4,0,14.182002758542994,1,0,0,0,0,5.975106480495164,0.4581513719984076,1.2246467991473532e-16,-1.0,8.172801103417198
TXN481333171,196.76,P2P,ICICI,SBI,Jaipur,2024-04-16T11:44:44,11,1,0,30.27569385222004,1,0,0,0,0,5.287054174269326,0.4848671123692412,0.258819045102521,-0.9659258262890682,14.610277540888017
TXN368925508,629.99,P2P,ICICI,Kotak,Bangalore,2024-04-26T12:24:46,12,4,0,27.08889761712767,3,0,0,0,0,6.4472900145550955,0.42574036804813653,1.2246467991473532e-16,-1.0,18.335559046851067
TXN521350739,1584.87,P2P,HDFC,ICICI,Kolkata,2024-04-29T15:33:17,15,0,0,30.144731243841406,2,0,0,0,0,7.3688884316221825,0.2954194170121134,-0.7071067811865471,-0.7071067811865479,17.057892497536564
TXN581495888,10000.0,QR,Axis,PNB,Delhi,2024-12-08T06:21:49,6,6,0,66.33639121764074,13,1,1,1,1,9.210440366976517,0.853068083712344,1.0,6.123233995736766e-17,89.03455648705629
TXN321187042,116.3,P2M,Axis,BOB,Bangalore,2024-04-20T14:38:41,14,5,0,21.678508402852323,2,0,0,0,0,4.76473475565943,0.49584820289408027,-0.4999999999999997,-0.8660254037844388,13.67140336114093
